timestamp,value,epc
08/06/2023 15:00,24,E2:80:B0:4C:3C:00:00:00:08:00:6E:9E
08/06/2023 15:30,24.25,E2:80:B0:4C:3C:00:00:00:08:00:6E:9E
08/06/2023 15:30,21.25,00:80:B0:44:3C:00:00:00:12:0F:48:7D
08/06/2023 16:00,24.25,E2:80:B0:4C:3C:00:00:00:08:00:6E:9E
08/06/2023 16:00,21.25,00:80:B0:44:3C:00:00:00:12:0F:48:7D
08/06/2023 16:30,21.25,00:80:B0:44:3C:00:00:00:12:0F:48:7D
08/06/2023 16:30,24,E2:80:B0:4C:3C:00:00:00:08:00:6E:9E
08/06/2023 17:00,21.25,00:80:B0:44:3C:00:00:00:12:0F:48:7D
08/06/2023 17:00,24,E2:80:B0:4C:3C:00:00:00:08:00:6E:9E
08/06/2023 17:30,24.25,E2:80:B0:4C:3C:00:00:00:08:00:6E:9E
08/06/2023 17:30,21.25,00:80:B0:44:3C:00:00:00:12:0F:48:7D
